transaction_id,amount,currency,status,description,transacted_at,posted_at,transaction_refresh,account,institution_name,display_name,account_type,last4,category,subcategory,subscritpions
fctxn_1SQAkNGykbcOG8szDROamhk6,4.55,usd,posted,ORIG CO NAME:Square Inc ORIG ID:9424300002 DESC DATE:250812 CO ENTRY DESCR:SQ250812 SEC:PPD TRACE#:021000026074426 EED:250812 IND ID:T3Y04HTFW305MQ0 IND NAME:Mark Tafoya T2175113 TRN: 2246074426TC,2025-08-12T00:00:00+00:00,2025-08-12T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8sz57st57x1,-12892.08,usd,posted,ORIG CO NAME:ADP WAGE PAY ORIG ID:9333006057 DESC DATE:250812 CO ENTRY DESCR:WAGE PAY SEC:CCD TRACE#:021000022147369 EED:250812 IND ID:360096390696GJO IND NAME:243 E 14TH CAFE INC TH 323298036 TRN: 2242147369TC,2025-08-12T00:00:00+00:00,2025-08-12T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szwNUZi14l,1500.0,usd,posted,REMOTE ONLINE DEPOSIT # 1,2025-08-11T00:00:00+00:00,2025-08-11T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szXkEi40hG,11568.64,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250810 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500122541552 EED:250811 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2232541552TC,2025-08-11T00:00:00+00:00,2025-08-11T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szzM3iz6YD,1819.33,usd,posted,BOOK TRANSFER CREDIT B/O: MAP360 COLLECTIVE LLC OLD TAPPAN NJ 07675-6812 US REF: HARD KNOCKS BILLS WATCH PARTY TRN: 3630585223ES,2025-08-11T00:00:00+00:00,2025-08-11T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szWazanWVI,3933.38,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250810 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500122541554 EED:250811 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2232541554TC,2025-08-11T00:00:00+00:00,2025-08-11T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szSghc13zB,-150.0,usd,posted,Zelle payment to Alex Miller 25807555129,2025-08-10T00:00:00+00:00,2025-08-11T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szHQSzsJah,-150.0,usd,posted,Zelle payment to Dave Drums Music 25807554436,2025-08-10T00:00:00+00:00,2025-08-11T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szQITVgBCa,5337.79,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250808 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500124319816 EED:250811 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2204319816TC,2025-08-09T00:00:00+00:00,2025-08-11T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szbp58T74o,-72.98,usd,posted,ORIG CO NAME:ADP PAYROLL FEES ORIG ID:9659605001 DESC DATE:250808 CO ENTRY DESCR:ADP FEES SEC:CCD TRACE#:021000022268477 EED:250808 IND ID:929938647976 IND NAME:696843964243 E 14TH CA 550374703 TRN: 2202268477TC,2025-08-08T00:00:00+00:00,2025-08-08T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szJ7eK0nTU,-2548.12,usd,posted,ORIG CO NAME:CHASE CREDIT CRD ORIG ID:4760039224 DESC DATE:250807 CO ENTRY DESCR:AUTOPAYBUSSEC:PPD TRACE#:021000026164446 EED:250808 IND ID:000000000376342 IND NAME:TAFOYA MARK R TRN: 2206164446TC,2025-08-08T00:00:00+00:00,2025-08-08T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szER2Xo6Ut,2632.61,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250807 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500121687450 EED:250808 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2191687450TC,2025-08-08T00:00:00+00:00,2025-08-08T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szCArY1mz4,-169.59,usd,posted,ORIG CO NAME:Seated - New Gue ORIG ID:4270465600 DESC DATE: CO ENTRY DESCR:Seated- DiSEC:WEB TRACE#:111000022954741 EED:250808 IND ID:ST-J9P3Z2D3M7M4 IND NAME:THE WINSLOW TRN: 2192954741TC,2025-08-08T00:00:00+00:00,2025-08-08T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szkKegpu7s,-15000.0,usd,posted,CHECK # 13186,2025-08-07T00:00:00+00:00,2025-08-07T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8sz2DYJJ4cd,4839.77,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250806 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500124588924 EED:250807 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2184588924TC,2025-08-07T00:00:00+00:00,2025-08-07T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szRwrQASPW,4291.54,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250805 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500124603331 EED:250806 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2174603331TC,2025-08-06T00:00:00+00:00,2025-08-06T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szEFCIIjPN,-151.84,usd,posted,ORIG CO NAME:ADP PAY-BY-PAY ORIG ID:9555555505 DESC DATE:250806 CO ENTRY DESCR:PAY-BY-PAYSEC:CCD TRACE#:021000025709235 EED:250806 IND ID:604095223380GJO IND NAME:243 E 14TH CAFE INC TH 304287687 TRN: 2175709235TC,2025-08-06T00:00:00+00:00,2025-08-06T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szRSiAsAbW,1559.53,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250804 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500129905549 EED:250805 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2169905549TC,2025-08-05T00:00:00+00:00,2025-08-05T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szFyoIH9nd,-4374.01,usd,posted,ORIG CO NAME:ADP Tax ORIG ID:1223006057 DESC DATE:250805 CO ENTRY DESCR:ADP Tax SEC:CCD TRACE#:021000026390424 EED:250805 IND ID:LUGJO 080630A01 IND NAME:243 E 14TH CAFE INC AA TRN: 2176390424TC,2025-08-05T00:00:00+00:00,2025-08-05T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szCPu4cJTT,-10742.13,usd,posted,ORIG CO NAME:ADP WAGE PAY ORIG ID:9333006057 DESC DATE:250805 CO ENTRY DESCR:WAGE PAY SEC:CCD TRACE#:021000023522347 EED:250805 IND ID:604095223379GJO IND NAME:243 E 14TH CAFE INC TH 323298036 TRN: 2173522347TC,2025-08-05T00:00:00+00:00,2025-08-05T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8sztsYwGFaG,6903.97,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250803 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500121433124 EED:250804 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2161433124TC,2025-08-04T00:00:00+00:00,2025-08-04T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szlhjDbHMb,1752.03,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250801 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500121433120 EED:250804 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2161433120TC,2025-08-04T00:00:00+00:00,2025-08-04T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szM8oZt9bX,11297.33,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250803 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500121433122 EED:250804 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2161433122TC,2025-08-04T00:00:00+00:00,2025-08-04T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkPGykbcOG8szhcGY99xZ,-150.0,usd,posted,Zelle payment to Alex Miller 25725328697,2025-08-03T00:00:00+00:00,2025-08-04T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szQgxQXeCu,-150.0,usd,posted,Zelle payment to Dave Drums Music 25725355504,2025-08-03T00:00:00+00:00,2025-08-04T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szGdBjbuIJ,-700.0,usd,posted,Zelle payment to Nav 25723363990,2025-08-03T00:00:00+00:00,2025-08-04T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szf8guvOG3,-558.15,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250731 CO ENTRY DESCR:FEES SEC:CCD TRACE#:011500122042396 EED:250804 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2132042396TC,2025-08-02T00:00:00+00:00,2025-08-04T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szFaf5eu0a,-201.99,usd,posted,ORIG CO NAME:Shift4 ORIG ID:1465216257 DESC DATE: CO ENTRY DESCR:Shift4 SEC:CCD TRACE#:091000012042398 EED:250804 IND ID:I25080146906 IND NAME:638049 THE WINSLOW EDI TRN: 2132042398TC,2025-08-02T00:00:00+00:00,2025-08-04T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szq2TlWlFJ,5209.32,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250731 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500123819286 EED:250801 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2123819286TC,2025-08-01T00:00:00+00:00,2025-08-01T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szPH6aEXdM,-74.25,usd,posted,ORIG CO NAME:ADP PAYROLL FEES ORIG ID:9659605001 DESC DATE:250801 CO ENTRY DESCR:ADP FEES SEC:CCD TRACE#:021000020626513 EED:250801 IND ID:925839024175 IND NAME:696530966243 E 14TH CA 550374703 TRN: 2130626513TC,2025-08-01T00:00:00+00:00,2025-08-01T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szqXUxIUbe,-5903.09,usd,posted,CHECK # 13179,2025-08-01T00:00:00+00:00,2025-08-01T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szbTN1R9oD,-270.39,usd,posted,ORIG CO NAME:Seated - New Gue ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:Seated- DiSEC:WEB TRACE#:091000015218129 EED:250801 IND ID:ST-X4P8V0N8Y5R8 IND NAME:THE WINSLOW TRN: 2125218129TC,2025-08-01T00:00:00+00:00,2025-08-01T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8sz89uCzruQ,1520.06,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250730 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500125174295 EED:250731 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2115174295TC,2025-07-31T00:00:00+00:00,2025-07-31T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szKlJMdt3Q,-598.13,usd,posted,CHECK # 13184,2025-07-31T00:00:00+00:00,2025-07-31T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szbU5fMxSd,-149.19,usd,posted,ORIG CO NAME:ADP PAY-BY-PAY ORIG ID:9555555505 DESC DATE:250730 CO ENTRY DESCR:PAY-BY-PAYSEC:CCD TRACE#:021000021496770 EED:250730 IND ID:536097924337GJO IND NAME:243 E 14TH CAFE INC TH 304287687 TRN: 2101496770TC,2025-07-30T00:00:00+00:00,2025-07-30T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szZrVqDsNW,3010.85,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250729 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500120452029 EED:250730 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2100452029TC,2025-07-30T00:00:00+00:00,2025-07-30T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkPGykbcOG8szPrBmgSl6,-661.38,usd,posted,CHECK # 13181,2025-07-29T00:00:00+00:00,2025-07-29T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szq6vZWsz3,-10946.42,usd,posted,ORIG CO NAME:ADP WAGE PAY ORIG ID:9333006057 DESC DATE:250729 CO ENTRY DESCR:WAGE PAY SEC:CCD TRACE#:021000029035738 EED:250729 IND ID:536097924336GJO IND NAME:243 E 14TH CAFE INC TH 323298036 TRN: 2109035738TC,2025-07-29T00:00:00+00:00,2025-07-29T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szmRDudLFI,-1050.04,usd,posted,ORIG CO NAME:WOOLCO FOODS ORIG ID:2331201470 DESC DATE: CO ENTRY DESCR:BANK SWEEPSEC:WEB TRACE#:104000017932308 EED:250729 IND ID:FT389686588 IND NAME:WINSLOW PUB & RESTAURA TRN: 2097932308TC,2025-07-29T00:00:00+00:00,2025-07-29T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szkzTFqjQn,-1000.39,usd,posted,ORIG CO NAME:MR T CARTING COR ORIG ID:1112837920 DESC DATE:072825 CO ENTRY DESCR:BT0728 SEC:CCD TRACE#:021201387932310 EED:250729 IND ID:000000330850649 IND NAME:243 E 14th cafe inc. MR TRN: 2097932310TC,2025-07-29T00:00:00+00:00,2025-07-29T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szc5dr22R4,-1085.0,usd,posted,ORIG CO NAME:ANHEUSER BUSCH N ORIG ID:9431510617 DESC DATE: CO ENTRY DESCR:INVOICES SEC:CCD TRACE#:021303617932312 EED:250729 IND ID:N185607/28/25 IND NAME:THE WINSLOW 194793 TRN: 2097932312TC,2025-07-29T00:00:00+00:00,2025-07-29T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szvxRWoHfj,58.06,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250728 CO ENTRY DESCR:CHG BACKS SEC:CCD TRACE#:011500126689988 EED:250729 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2096689988TC,2025-07-29T00:00:00+00:00,2025-07-29T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szuPvXQg9k,-4409.36,usd,posted,ORIG CO NAME:ADP Tax ORIG ID:1223006057 DESC DATE:250729 CO ENTRY DESCR:ADP Tax SEC:CCD TRACE#:021000021491305 EED:250729 IND ID:LUGJO 073029A01 IND NAME:243 E 14TH CAFE INC AA TRN: 2101491305TC,2025-07-29T00:00:00+00:00,2025-07-29T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8sz4TMgIADi,3127.98,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250728 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500126689986 EED:250729 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2096689986TC,2025-07-29T00:00:00+00:00,2025-07-29T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkPGykbcOG8sz4jGTsMIj,-1269.46,usd,posted,ORIG CO NAME:EMPIRE MERCHANTS ORIG ID:8263863381 DESC DATE: CO ENTRY DESCR:J2596 RCURSEC:CCD TRACE#:111000028092460 EED:250728 IND ID:CZ10000GNFP5C IND NAME:243 E 14TH CAFE INC TRN*1*CZ10000GNFP5C\RMR*IK*EMPIRE M ERCHANTS NY\ TRN: 2098092460TC,2025-07-28T00:00:00+00:00,2025-07-28T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szzK6TEYGa,6038.82,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250727 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500125818774 EED:250728 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2095818774TC,2025-07-28T00:00:00+00:00,2025-07-28T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szmP1Nw2bv,-95.0,usd,posted,CHECK # 13182,2025-07-28T00:00:00+00:00,2025-07-28T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szeSqLoN4i,-2506.0,usd,posted,ORIG CO NAME:Manhattan Beer D ORIG ID:1139118000 DESC DATE: CO ENTRY DESCR:Manhattan SEC:CCD TRACE#:021000028092456 EED:250728 IND ID:FT389686428 IND NAME:243 E. 14th cafe incTh TRN: 2098092456TC,2025-07-28T00:00:00+00:00,2025-07-28T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szd2mdEAcd,-53.98,usd,posted,CHECK # 13183,2025-07-28T00:00:00+00:00,2025-07-28T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szO29EB0Qt,-1058.07,usd,posted,ORIG CO NAME:UNION BEER DISTR ORIG ID:9113310559 DESC DATE: CO ENTRY DESCR:INVOICES SEC:CCD TRACE#:021303612358862 EED:250728 IND ID:FMTHI07/25/25 IND NAME:THE WINSLOW 340944 TRN: 2092358862TC,2025-07-28T00:00:00+00:00,2025-07-28T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szAm8dgnpA,-1822.3,usd,posted,ORIG CO NAME:Baldor specialty ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:Baldor speSEC:CCD TRACE#:091000018092458 EED:250728 IND ID:ST-V9B3R9V2E1Z2 IND NAME:BALDOR SPECIALTY FOODS TRN: 2098092458TC,2025-07-28T00:00:00+00:00,2025-07-28T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8sz7J2T1EFO,-2639.3,usd,posted,ORIG CO NAME:SGWS of NYC ORIG ID:0008235758 DESC DATE:250727 CO ENTRY DESCR:3056254171SEC:WEB TRACE#:021000028092463 EED:250728 IND ID: IND NAME:Mark Tafoya 2641553136614 TRN: 2098092463TC,2025-07-28T00:00:00+00:00,2025-07-28T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szsQMn7e20,10303.79,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250727 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500125818776 EED:250728 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2095818776TC,2025-07-28T00:00:00+00:00,2025-07-28T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szTnKD2Hqr,-484.32,usd,posted,CHECK # 13180,2025-07-28T00:00:00+00:00,2025-07-28T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szvdxExq1e,-150.0,usd,posted,Zelle payment to BRIAN 25633199674,2025-07-27T00:00:00+00:00,2025-07-28T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
